#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
EM|SA160|51.608002|-111.972|826.0|Hanna, Canada|2009-11-07T22:37:38.0000|2009-11-24T21:41:38.0000
EM|SA165|51.263|-111.806999|786.8|Sunnynook, Canada|2009-11-07T18:17:53.0000|2009-11-24T19:26:33.0000
EM|SA170|51.591999|-111.547997|771.7|Youngstown, Canada|2009-11-07T20:15:48.0000|2009-11-24T22:35:30.0000
EM|SA175|50.298|-111.165001|772.4|CFB Suffield, Canada|2010-06-08T18:52:38.0000|2010-07-08T16:50:42.0000
EM|SA180|50.139|-110.344002|748.6|Medicine Hat, Canada|2010-06-09T00:22:09.0000|2010-07-08T14:43:51.0000
EM|SA185|50.645|-111.135002|790.5|Jenner, Alberta, Canada|2010-06-25T17:39:28.0000|2010-07-01T10:23:52.0000
EM|SA190|50.658001|-110.476997|642.9|White Horse Lake, Alberta, Canada|2010-06-09T17:05:42.0000|2010-07-08T19:29:18.0000
EM|SA195|51.067001|-110.934998|747.5|Gold Spur, Alberta, Canada|2010-06-09T23:22:52.0000|2010-07-08T23:05:07.0000
EM|SA200|52.171001|-112.903|838.0|Erskine, Canada|2009-11-09T18:28:32.0000|2009-11-25T20:37:57.0000
EM|SA204|52.258999|-112.374001|822.6|Stettler, Canada|2010-06-07T22:48:50.0000|2010-07-07T17:28:04.0000
EM|SA210|51.990002|-112.385002|834.2|Gough Lake, Canada|2009-11-08T22:26:05.0000|2009-11-25T21:53:17.0000
EM|SA215|52.014|-111.874001|812.4|Sullivan Lake, Canada|2009-11-08T15:42:09.0000|2009-11-25T17:55:56.0000
EM|SA220|52.316002|-111.575996|727.3|Brownfield, Canada|2009-11-08T19:58:34.0000|2009-11-25T16:38:50.0000
EM|SA225|52.005001|-111.379997|787.0|Throne, Canada|2009-11-08T17:58:56.0000|2009-11-25T14:56:00.0000
EM|SA230|52.139999|-110.899002|817.0|Consort, Alberta, Canada|2010-06-10T20:40:35.0000|2010-07-07T20:08:18.0000
EM|SA235|52.112999|-110.266998|674.5|Rosenheim, Alberta, Canada|2010-06-10T23:12:44.0000|2010-07-07T21:26:19.0000
EM|SA240|51.210999|-110.487999|764.6|Oyen, Canada|2010-06-10T14:26:53.0000|2010-07-08T01:44:36.0000
EM|SA245|51.525002|-110.920998|762.6|Chinook, Alberta, Canada|2010-06-10T17:10:20.0000|2010-07-07T23:19:48.0000
EM|SCV53|35.067|-82.818|523.3|JOCASSEE GORGES, SC, USA|2015-09-24T21:13:44.0000|2015-10-15T15:08:31.0000
EM|SCV54|35.039|-82.188|303.0|Meadow Creek, SC, USA|2015-10-15T22:27:51.0000|2015-10-18T19:16:13.0000
EM|SCV55|34.894|-81.336|169.3|Turkey Creek, SC, USA|2015-10-08T19:58:24.0000|2015-11-03T17:17:39.0000
EM|SCV56|34.655|-80.518|112.2|Forty Acre Rock, SC, USA|2015-12-03T20:30:31.0000|2015-12-27T16:27:51.0000
EM|SCV57|34.730999|-79.760002|82.1|Phils Creek, SC, USA|2016-02-15T18:54:00.0000|2016-02-26T17:55:06.0000
EM|SCW54|34.448|-82.185|179.3|CLIFF PITS, SC, USA|2015-10-09T16:32:04.0000|2015-10-19T17:07:07.0000
EM|SCW55|34.362|-81.569|144.0|Sumter Forest, SC, USA|2015-09-18T17:58:21.0000|2015-10-17T21:00:07.0000
EM|SCW56|34.278|-80.778|112.6|Beaverdam Branch, SC, USA|2015-11-15T21:46:27.0000|2015-12-22T16:37:37.0000
EM|SCW57|34.001|-80.123|18.2|Longleaf Pine, SC, USA|2015-12-06T16:56:51.0000|2015-12-13T15:05:37.0000
EM|SCW58|34.061001|-79.378998|19.1|Little Pee Dee, SC, USA|2015-12-08T16:30:28.0000|2016-01-13T18:02:00.0000
EM|SCX55|33.743|-81.812|178.6|Taylor Nursery, SC, USA|2015-11-05T19:28:03.0000|2015-11-17T21:36:23.0000
EM|SCX56|33.516|-81.063|96.0|Davis Pond, SC, USA|2015-11-04T17:06:28.0000|2015-12-12T19:29:54.0000
EM|SCX57|33.521|-80.283997|27.5|Santee Wildlife Refuge, SC, USA|2015-12-11T17:46:10.0000|2016-01-14T18:59:19.0000
EM|SCX58|33.276|-79.613|8.6|Francis Marion, SC, USA|2015-11-24T19:13:07.0000|2015-12-11T20:36:31.0000
EM|SCY56|32.911|-81.277|40.8|Beech Branch, SC, USA|2015-11-17T18:23:49.0000|2015-12-22T22:05:06.0000
EM|SCY57|32.68|-80.584|8.7|Green Pond, SC, USA|2015-11-02T17:24:16.0000|2015-11-30T12:40:46.0000
EM|SCY58|32.688|-79.889|2.7|Lighthouse, SC, USA|2016-01-07T18:08:54.0000|2016-01-28T17:17:26.0000
EM|SCZ57|32.28|-80.809|5.3|Victoria Bluff, SC, USA|2015-11-03T18:07:49.0000|2015-12-05T16:06:21.0000
EM|SDG25|45.412998|-103.519997|961.4|Duck Creek, SD, USA|2018-06-10T00:49:35.0000|2018-07-11T17:49:03.0000
EM|SDG26|45.476|-102.599|851.2|Scott Cap, SD, USA|2017-09-10T19:27:25.0000|2017-09-28T18:21:32.0000
EM|SDG27|45.501|-101.902|739.3|Grand River, SD, USA|2017-08-25T18:25:25.0000|2017-09-02T21:34:27.0000
EM|SDG28|45.526|-100.689|593.4|Snake River, SD, USA|2017-09-09T22:59:48.0000|2017-09-17T15:41:04.0000
EM|SDG29|45.333|-99.719|581.5|Walworth, SD, USA|2017-09-22T19:04:00.0000|2017-10-24T01:48:01.0000
EM|SDG30|45.346|-99.102|480.2|Ipswich, SD, USA|2017-09-21T20:27:43.0000|2017-10-11T17:35:33.0000
EM|SDG31|45.372|-98.293|394.2|Stratford Slough, SD, USA|2017-10-16T17:01:13.0000|2017-10-26T14:59:54.0000
EM|SDG32|45.25|-97.285|551.4|Bitter Lake, SD, USA|2017-10-17T16:35:08.0000|2017-11-03T17:27:11.0000
EM|SDH25|44.874|-103.703|911.7|Hilderbrand Creek, SD, USA|2017-09-18T21:33:59.0000|2017-10-08T16:20:34.0000
EM|SDH26|44.79|-102.843|869.9|Bull Run Creek, SD, USA|2017-10-04T20:08:16.0000|2017-10-28T18:43:14.0000
EM|SDH27|44.912|-101.945|742.9|Cherry Creek, SD, USA|2017-09-23T19:57:00.0000|2017-10-22T22:00:35.0000
EM|SDH28|44.734|-101.063|512.3|Foster Bay, SD, USA|2017-10-12T19:43:14.0000|2017-10-31T15:55:16.0000
EM|SDH29|44.714001|-100.203003|538.8|Sully Lake, SD, USA|2018-07-07T00:08:26.0000|2018-07-29T16:22:03.0000
EM|SDH30|44.632999|-99.160004|489.8|Lake Louise, SD, USA|2018-06-11T20:53:20.0000|2018-07-07T17:10:22.0000
EM|SDH31|44.719002|-98.268997|381.8|Wollman WPA, SD, USA|2018-10-15T17:25:18.0000|2018-10-27T15:03:57.0000
EM|SDH32|44.790001|-97.477997|540.8|Giedd, SD, USA|2018-08-05T05:55:00.0000|2018-08-16T15:24:48.0000
EM|SDH33|44.654|-96.586|558.3|Cobb Creek, SD, USA|2012-10-19T16:47:27.0000|2012-11-13T16:24:09.0000
EM|SDI25|44.112|-103.774002|1783.2|Rochford, SD, USA|2018-09-29T20:20:11.0000|2018-10-12T16:59:18.0000
EM|SDI26|44.212|-102.912|861.1|Elk Creek, SD, USA|2017-10-07T18:24:23.0000|2017-10-28T16:26:13.0000
EM|SDI27|44.096|-101.901|760.8|North Fork Bad River, SD, USA|2017-10-19T19:05:01.0000|2017-10-29T17:01:59.0000
EM|SDI28|44.126|-101.232|681.5|Mitchell Creek, SD, USA|2017-09-16T19:20:33.0000|2017-10-08T20:48:11.0000
EM|SDI29|44.118999|-100.307999|667.4|Cedar Creek, SD, USA|2018-05-17T00:22:26.0000|2018-05-30T13:41:59.0000
EM|SDI30|44.188|-99.110001|558.7|Mills WPA, SD, USA|2018-10-12T22:55:04.0000|2018-10-26T23:21:59.0000
EM|SDI31|44.011002|-98.396004|407.0|Jackson, SD, USA|2018-08-01T22:27:27.0000|2018-08-28T22:24:02.0000
EM|SDI32|44.174999|-97.575996|484.6|Furnstahl, SD, USA|2018-08-02T19:50:30.0000|2018-08-15T17:54:30.0000
EM|SDI33|43.953|-96.715|496.6|Big Sioux River, SD, USA|2012-10-17T17:35:01.0000|2012-11-01T14:58:08.0000
EM|SDJ25|43.452999|-103.823997|1216.8|Robinson Flats, SD, USA|2018-09-15T22:18:03.0000|2018-10-10T19:02:23.0000
EM|SDJ26|43.563999|-103.105003|922.6|Cheyenne River, SD, USA|2018-06-06T16:38:50.0000|2018-06-23T16:16:31.0000
EM|SDJ27|43.435001|-102.050003|936.5|Big Foot Trail, SD, USA|2018-06-22T00:26:07.0000|2018-07-14T18:21:54.0000
EM|SDJ28|43.534|-101.12|795.5|Cedar Butte, SD, USA|2017-09-20T20:19:22.0000|2017-10-09T17:05:15.0000
EM|SDJ29|43.437|-100.459|715.8|Butte Creek, SD, USA|2017-09-16T00:57:23.0000|2017-10-05T21:13:13.0000
EM|SDJ30|43.5|-99.515|588.4|Rattlesnake Butte, SD, USA|2017-09-30T17:03:41.0000|2017-10-09T20:07:08.0000
EM|SDJ31|43.472|-98.695999|466.3|Broken Arrow, SD, USA|2018-08-01T17:55:31.0000|2018-08-28T20:05:01.0000
EM|SDJ32|43.401001|-97.759003|393.8|James River, SD, USA|2018-06-01T18:02:47.0000|2018-06-14T16:23:34.0000
EM|SDJ33|43.286|-96.936|392.3|Long River, SD, USA|2012-10-18T18:24:20.0000|2012-10-31T19:25:46.0000
EM|SR150|43.174|-113.788002|1447.4|Snake River Plain, ID, USA|2004-07-07T21:53:41.0000|2004-07-11T18:40:29.0000
EM|SR205|44.473999|-114.218002|1560.1|Snake River Plain, ID, USA|2003-06-27T20:10:13.0000|2003-07-09T15:47:55.0000
EM|SR209|44.473999|-114.218002|1560.1|Snake River Plain, ID, USA|2003-06-28T00:00:00.0000|2003-07-09T23:59:59.0000
EM|SR212|44.202|-113.950996|2057.4|Snake River Plain, ID, USA|2003-06-28T19:21:50.0000|2004-06-26T16:54:31.0000
EM|SR216|44.033001|-113.762001|2068.2|Snake River Plain, ID, USA|2003-06-29T00:44:34.0000|2003-07-09T19:57:47.0000
EM|SR220|43.911999|-113.579002|1836.3|Snake River Plain, ID, USA|2003-06-29T21:56:49.0000|2003-07-09T21:44:43.0000
EM|SR222|43.828999|-113.491997|1818.2|Snake River Plain, ID, USA|2003-07-02T17:27:17.0000|2003-07-12T22:38:27.0000
EM|SR225|43.790001|-113.349998|1721.9|Snake River Plain, ID, USA|2003-06-30T19:58:08.0000|2003-07-12T23:32:58.0000
EM|SR227|43.723999|-113.258003|1883.4|Snake River Plain, ID, USA|2003-06-26T19:59:50.0000|2003-07-13T00:42:51.0000
EM|SR229|43.631001|-113.135002|1611.4|Snake River Plain, ID, USA|2003-06-27T00:18:23.0000|2003-07-10T23:44:40.0000
EM|SR232|43.556999|-113.038002|1536.4|Snake River Plain, ID, USA|2004-06-28T21:45:22.0000|2004-07-07T16:59:17.0000
EM|SR236|43.450001|-112.956001|1536.8|Snake River Plain, ID, USA|2004-06-28T17:30:13.0000|2004-07-07T15:46:30.0000
EM|SR238|43.433998|-112.949997|1528.0|Snake River Plain, ID, USA|2003-07-01T02:07:21.0000|2003-07-12T17:17:23.0000
EM|SR240|43.400002|-112.891998|1559.8|Snake River Plain, ID, USA|2003-07-12T16:52:29.0000|2003-07-26T18:37:56.0000
EM|SR244|43.346001|-112.752998|1480.8|Snake River Plain, ID, USA|2003-07-10T16:59:21.0000|2003-07-26T19:38:04.0000
EM|SR247|43.285999|-112.699997|1433.4|Snake River Plain, ID, USA|2003-07-10T22:11:03.0000|2003-07-26T20:30:51.0000
EM|SR250|43.242001|-112.624001|1398.4|Snake River Plain, ID, USA|2004-06-22T21:29:23.0000|2004-07-02T16:34:15.0000
EM|SR252|43.195999|-112.555|1372.5|Snake River Plain, ID, USA|2004-06-22T21:03:11.0000|2004-06-28T23:14:44.0000
EM|SR255|43.129002|-112.474998|1358.1|Snake River Plain, ID, USA|2003-07-11T23:43:53.0000|2003-07-27T22:33:10.0000
EM|SR258|43.053001|-112.332001|1441.2|Snake River Plain, ID, USA|2003-07-11T19:26:10.0000|2003-07-27T21:48:03.0000
EM|SR264|42.886002|-112.212997|1811.9|Snake River Plain, ID, USA|2003-07-14T03:01:47.0000|2003-07-27T20:33:50.0000
EM|SR265|42.841|-112.055|1914.9|Snake River Plain, ID, USA|2004-07-01T18:41:44.0000|2004-07-09T20:39:17.0000
EM|SR270|42.761002|-111.961998|1643.4|Snake River Plain, ID, USA|2003-07-14T17:07:51.0000|2003-07-27T19:13:00.0000
EM|SR271|42.745998|-111.935997|1651.3|Snake River Plain, ID, USA|2004-07-01T23:24:52.0000|2004-07-09T21:25:24.0000
EM|SR274|42.661999|-111.882004|1677.0|Snake River Plain, ID, USA|2004-06-30T23:46:25.0000|2004-07-10T15:41:24.0000
EM|SR278|42.561001|-111.698997|1715.9|Snake River Plain, ID, USA|2004-06-30T20:22:41.0000|2004-07-10T16:29:23.0000
EM|SR280|42.488998|-111.616997|2258.5|Snake River Plain, ID, USA|2004-07-03T20:44:00.0000|2004-07-10T17:45:37.0000
EM|SR282|42.369999|-111.502998|1983.2|Snake River Plain, ID, USA|2003-07-14T21:51:21.0000|2003-07-27T17:08:44.0000
EM|SR286|42.286999|-111.351997|1814.3|Snake River Plain, ID, USA|2004-07-03T23:41:23.0000|2004-07-10T19:55:42.0000
EM|SR290|42.124001|-111.149002|1847.9|Snake River Plain, ID, USA|2003-07-16T00:21:43.0000|2003-07-27T15:50:40.0000
EM|SR910|42.634998|-113.853996|1285.3|Snake River Plain, ID, USA|2004-06-18T20:47:57.0000|2004-07-11T21:02:46.0000
EM|SR920|42.915001|-113.421997|1398.7|Snake River Plain, ID, USA|2004-06-19T00:17:13.0000|2004-07-11T16:53:40.0000
EM|SR930|43.188999|-113.042|1568.0|Snake River Plain, ID, USA|2004-06-21T19:16:54.0000|2004-06-29T21:27:32.0000
EM|SR954|43.689999|-112.375999|1537.0|Snake River Plain, ID, USA|2004-06-19T17:26:41.0000|2004-07-02T20:25:51.0000
EM|SR966|43.948002|-112.039001|1486.6|Snake River Plain, ID, USA|2004-06-19T22:10:23.0000|2004-07-02T21:35:12.0000
EM|SR980|44.257999|-111.553001|2075.9|Snake River Plain, ID, USA|2004-06-17T00:00:00.0000|2004-06-27T23:59:59.0000
EM|SR990|44.463001|-111.228996|1979.2|Snake River Plain, ID, USA|2004-06-17T23:35:59.0000|2004-06-27T14:54:45.0000
EM|TB504|30.669001|90.140999|4794.0|Sinjam Lung, China|1998-08-05T07:54:00.0000|1998-08-24T09:54:05.0000
EM|TB508|30.796|90.237999|4900.0|Dargye Lugudong G, China|1998-08-05T04:09:00.0000|1998-08-25T01:46:20.0000
EM|TB512|30.941999|90.190002|4850.0|Ragyam G, China|1998-08-04T10:02:00.0000|1998-08-25T03:15:20.0000
EM|TB516|31.049|90.153|4993.0|Ragyam G, China|1998-08-04T07:56:00.0000|1998-08-06T05:00:15.0000
EM|TB520|31.146|90.084999|5036.0|Chudun Tso, China|1998-08-03T05:57:00.0000|1998-08-25T05:16:35.0000
EM|TB524|31.347|90.042999|4804.0|Chudun Tso, China|1998-08-03T06:26:00.0000|1998-08-25T01:36:00.0000
EM|TB528|31.451|90.012001|4700.0|Chudun Tso, China|1998-08-03T09:50:00.0000|1998-08-25T03:05:40.0000
EM|TB532|31.584999|89.956001|4700.0|Bange, China|1998-08-06T09:25:00.0000|1998-08-26T02:00:30.0000
EM|TB536|31.645|89.785004|4700.0|Bange, China|1998-08-06T05:23:00.0000|1998-08-26T03:21:25.0000
EM|TB540|31.791|89.672997|4500.0|Bange, China|1998-08-01T05:37:00.0000|1998-08-26T05:04:10.0000
EM|TB544|31.893999|89.616997|4600.0|Pongok Tso, China|1998-08-01T09:15:00.0000|1998-08-26T06:08:25.0000
EM|TB548|32.035|89.678001|4687.0|Pongok Tso, China|1998-08-08T08:33:00.0000|1998-08-26T06:42:40.0000
EM|TB552|32.183998|89.589996|4600.0|Garing Tso, China|1998-07-06T07:10:00.0000|1998-07-31T04:41:30.0000
EM|TB553|32.061001|89.194|4627.0|Garing Tso, China|1998-07-16T07:45:00.0000|1998-08-07T08:33:20.0000
EM|TB555|32.227001|89.138|4850.0|Garing Tso, China|1998-07-08T08:45:00.0000|1998-07-31T01:50:15.0000
EM|TB560|32.376999|89.113998|4745.0|Garing Tso, China|1998-07-09T08:47:00.0000|1998-07-30T10:14:00.0000
EM|TB565|32.469002|89.002998|4924.0|Garing Tso, China|1998-07-09T04:08:00.0000|1998-07-30T07:57:35.0000
EM|TB569|32.637001|88.935997|4824.0|Serpuk Tso, China|1998-07-15T09:21:00.0000|1998-07-30T05:56:50.0000
EM|TB573|32.755001|88.846001|5000.0|Serpuk Tso, China|1998-07-10T08:07:00.0000|1998-08-21T07:37:25.0000
EM|TB577|32.951|88.851997|4883.0|Chanjun Tso, China|1998-07-15T04:16:00.0000|1998-07-30T02:48:20.0000
EM|TB580|33.082001|88.834|5000.0|Miriche Tso, China|1998-07-14T07:20:00.0000|1998-07-30T01:07:50.0000
EM|TB583|33.234001|88.808998|5025.0|Miriche Tso, China|1998-07-13T09:10:00.0000|1998-07-29T08:12:25.0000
EM|TB587|33.358002|88.835999|5062.0|Miriche Tso, China|1998-07-13T04:54:00.0000|1998-08-21T02:23:15.0000
EM|TB590|33.488998|88.683998|4870.0|Miriche Tso, China|1998-07-11T05:22:00.0000|1998-07-28T07:22:40.0000
EM|TB595|33.638|88.530998|5206.0|Miriche Tso, China|1998-07-11T09:28:00.0000|1998-07-28T04:08:10.0000
EM|TB599|33.812|88.397003|5040.0|Monkalm, China|1998-07-12T04:29:00.0000|1998-07-28T01:58:45.0000
EM|TB605|33.571999|92.025002|4800.0|Yanshiping, China|1999-05-23T09:45:00.0000|1999-06-08T06:16:40.0000
EM|TB610|33.737|92.124001|4500.0|Yanshiping, China|1999-05-07T10:05:00.0000|1999-06-08T04:08:45.0000
EM|TB616|34.049|92.334|4750.0|Marchudram Babstuk, China|1999-05-15T10:15:00.0000|1999-05-23T03:45:55.0000
EM|TB622|34.304001|92.523003|4705.0|Marchudram Babstuk, China|1999-04-30T11:14:00.0000|1999-05-15T07:54:30.0000
EM|TB628|34.518002|92.722|4670.0|Chumarho, China|1999-05-01T04:28:00.0000|1999-05-16T09:57:15.0000
EM|TB631|34.629002|92.787003|4624.0|Chumarho, China|1999-05-23T09:03:00.0000|1999-06-07T12:31:25.0000
EM|TB634|34.784|92.911003|4671.0|Chumarho, China|1999-05-01T08:31:00.0000|1999-05-23T06:31:05.0000
EM|TB640|35.026001|93.014999|4624.0|Chumarho, China|1999-05-02T07:30:00.0000|1999-06-07T12:16:50.0000
EM|TB643|35.161999|93.045998|4700.0|Chumarho, China|1999-05-17T03:05:00.0000|1999-06-07T10:58:05.0000
EM|TB646|35.283001|93.221001|4585.0|Chumarho, China|1999-05-02T11:00:00.0000|1999-05-24T01:08:20.0000
EM|TB652|35.433998|93.594002|4700.0|Chumarho, China|1999-05-14T10:00:00.0000|1999-06-07T08:07:00.0000
EM|TB655|35.528999|93.802002|4800.0|Budongquan, China|1999-05-17T07:55:00.0000|1999-06-07T05:32:10.0000
EM|TB658|35.576|94.011002|4740.0|Budongquan, China|1999-05-03T09:42:00.0000|1999-06-07T05:16:10.0000
EM|TB661|35.720001|94.060997|4565.0|Budongquan, China|1999-05-24T05:20:00.0000|1999-06-07T03:57:50.0000
EM|TB664|35.801998|94.334|3850.0|Budongquan, China|1999-05-04T11:15:00.0000|1999-06-07T02:22:30.0000
EM|TB667|35.924|94.103996|3830.0|Budongquan, China|1999-05-21T09:30:00.0000|1999-06-07T02:24:00.0000
EM|TB670|35.998001|94.863998|3475.0|Sili,China|1999-05-05T12:10:00.0000|1999-05-20T07:11:00.0000
EM|TB674|36.223999|94.699997|3111.0|Sili,China|1999-05-10T09:25:00.0000|1999-05-28T12:57:45.0000
EM|TB676|36.299|94.768997|2985.0|Sili,China|1999-05-04T06:29:00.0000|1999-05-10T07:11:50.0000
EM|TB688|36.484001|94.894997|2696.0|Golmud, China|1999-05-05T06:23:00.0000|1999-06-06T02:16:30.0000
EM|TB720|28.030001|91.929001|4440.0|Tsona, China|2001-05-24T11:00:00.0000|2001-06-29T18:42:15.0000
EM|TB730|28.172001|91.859001|4685.0|Kazi Razi, China|2001-05-23T11:30:00.0000|2001-07-01T03:56:45.0000
EM|TB735|28.273001|91.947998|4800.0|Dunxu, China|2001-05-24T07:30:00.0000|2001-06-26T04:47:40.0000
EM|TB740|28.381001|91.93|4860.0|Hor la, China|2001-05-23T07:30:00.0000|2001-07-01T06:04:15.0000
EM|TB745|28.417|92.206001|4086.0|Ritang, China|2001-05-25T12:30:00.0000|2001-07-01T07:21:20.0000
EM|TB750|28.705|92.186996|4852.0|Pu la, China|2001-05-22T10:00:00.0000|2001-07-02T02:58:50.0000
EM|TB755|28.837|92.026001|5000.0|Chumdo Khyang, China|2001-05-21T10:00:00.0000|2001-07-26T03:55:50.0000
EM|TB760|28.951|91.889999|3970.0|Yarto, China|2001-05-21T06:05:00.0000|2001-06-19T20:05:10.0000
EM|TB763|29.087|91.857002|3743.0|Deshing, China|2001-06-04T06:00:00.0000|2001-07-26T07:39:25.0000
EM|TB765|29.149|91.794998|3677.0|Ombu, China|2001-05-20T06:30:00.0000|2001-06-08T02:39:25.0000
EM|TB767|29.173|91.779999|3618.0|Tsharu, China|2001-06-08T07:10:00.0000|2001-07-02T07:30:40.0000
EM|TB770|29.313|91.834999|3625.0|Trimon, China|2001-05-17T21:25:00.0000|2001-07-03T04:39:40.0000
EM|TB775|29.466|91.872002|3883.0|Dikna, China|2001-05-19T09:30:00.0000|2001-07-25T08:23:20.0000
EM|TB780|29.723|91.890999|4100.0|Sepuk, China|2001-05-28T12:30:00.0000|2001-06-21T08:49:15.0000
EM|TB790|29.952|91.957001|4050.0|Gepa, China|2001-05-29T10:30:00.0000|2001-07-22T18:13:10.0000
EM|TB819|28.872999|85.278999|4204.0|Kyirong Dz, China|2001-07-15T12:50:00.0000|2001-07-22T10:35:00.0000
EM|TB821|29.052|85.432999|4707.0|Tso Drolung, China|2001-07-14T12:00:00.0000|2001-07-21T06:53:05.0000
EM|TB824|29.243|85.306|4630.0|Tso Drolung, China|2001-07-14T02:10:00.0000|2001-07-21T03:06:15.0000
EM|TB826|29.402|85.516998|4719.0|Ravak la, China|2001-07-12T07:05:00.0000|2001-07-20T06:42:50.0000
EM|TB828|29.549999|85.744003|5060.0|Chutsen, China|2001-07-11T06:56:00.0000|2001-07-20T04:03:40.0000
EM|TB829|29.747|85.723999|5223.0|Chutsen, China|2001-07-10T08:40:00.0000|2001-07-20T02:28:00.0000
EM|TB832|29.997|85.678001|5191.0|Khatangnyi la, China|2001-07-10T04:40:00.0000|2001-07-18T22:56:15.0000
EM|TB836|30.546|85.140999|4854.0|Lasan Tangu, China|2001-07-09T09:50:00.0000|2001-07-19T06:33:25.0000
EM|TB839|30.927999|85.106003|4714.0|Mendrong, China|2001-07-09T06:15:00.0000|2001-07-19T03:23:00.0000
EM|TNT49|36.493|-85.551|155.9|Dale Hollow Lake, TN, USA|2014-08-19T17:42:17.0000|2014-09-09T16:24:40.0000
EM|TNT50|36.484|-84.689|475.2|Scott Forest, TN, USA|2014-06-26T16:20:27.0000|2014-09-09T19:59:21.0000
EM|TNT51|36.335|-83.944|450.4|Chuck Swan Forest, TN, USA|2014-06-27T16:47:20.0000|2014-08-01T15:26:07.0000
EM|TNT52|36.27|-83.168|379.2|Cherokee Lake, TN, USA|2015-07-17T14:42:50.0000|2015-08-17T15:43:42.0000
EM|TNT53|36.174|-82.299|679.3|Limestone Cove, TN, USA|2015-07-17T22:59:06.0000|2015-08-17T13:15:46.0000
EM|TNU44|36.324|-89.562|84.7|Sheeps Ridge, TN, USA|2014-08-13T17:41:39.0000|2014-08-24T15:15:02.0000
EM|TNU45|36.211|-88.78|100.4|Obion River, TN, USA|2014-06-04T19:22:01.0000|2014-08-13T21:31:19.0000
EM|TNU46|36.092|-87.98|188.6|Nathan Bedford Forest, TN, USA|2014-06-02T18:08:27.0000|2014-06-24T17:07:41.0000
EM|TNU47|36.081|-87.274|237.6|Creech Hollow, TN, USA|2014-06-03T16:05:39.0000|2014-06-24T20:33:12.0000
EM|TNU48|36.021|-86.444|131.7|Fall Creek, TN, USA|2015-06-03T21:42:47.0000|2015-06-26T17:53:14.0000
EM|TNU49|35.969|-85.705|303.8|Center Hill, TN, USA|2014-08-20T17:34:25.0000|2014-09-10T14:20:14.0000
EM|TNU50|36.006|-84.839|523.9|Daddys Creek, TN, USA|2014-06-25T17:15:52.0000|2014-07-31T18:00:14.0000
EM|TNU51|35.814|-84.047|285.7|Logan Hill, TN, USA|2015-07-15T14:46:23.0000|2015-08-16T20:35:25.0000
EM|TNU52|35.809|-83.254|473.5|Pigeon River, TN, USA|2015-07-16T15:20:40.0000|2015-08-07T21:57:50.0000
EM|TNV47|35.401|-87.49|305.5|Laurel Hill, TN, USA|2015-06-19T16:05:25.0000|2015-07-08T23:56:30.0000
EM|TNV48|35.498|-86.667|249.5|Opossum Creek, TN, USA|2015-06-13T18:44:34.0000|2015-07-06T03:15:11.0000
EM|TNV49|35.366|-85.791|351.1|Flat Rock Branch, TN, USA|2015-07-25T16:06:55.0000|2015-08-15T18:20:46.0000
EM|TNV50|35.295|-85.06|209.7|Murphy Hill, TN, USA|2015-07-13T16:07:35.0000|2015-08-26T19:59:37.0000
EM|TNV51|35.255|-84.397|483.1|Coker Creek, TN, USA|2015-07-25T23:21:42.0000|2015-08-16T18:17:48.0000
EM|TS401|40.499001|75.793999|3651.0|Saremik,Tien Shan: Stephen Park|1999-07-21T06:25:00.0000|1999-08-16T14:13:40.0000
EM|TS402|40.813999|75.963997|3497.0|Kashkaratash,Tien Shan: Stephen Park|1999-07-20T16:21:00.0000|1999-08-17T05:11:50.0000
EM|TS403|41.106998|75.824997|2252.0|At-bashi,Tien Shan: Stephen Park|1999-07-20T08:00:00.0000|1999-08-18T03:41:45.0000
EM|TS404|41.365002|75.890999|2253.0|Obobell,Tien Shan: Stephen Park|1999-07-19T09:42:00.0000|1999-08-19T10:52:40.0000
EM|TS405|41.589001|75.853996|2168.0|Onarcha,Tien Shan: Stephen Park|1999-07-19T02:32:00.0000|1999-08-17T06:02:05.0000
EM|TS406|41.900002|75.760002|2561.0|Sari-Bulak,Tien Shan: Stephen Park|1999-07-17T08:40:00.0000|1999-08-16T03:09:20.0000
EM|TS407|42.199001|75.802002|1808.0|Base Camp,Tien Shan: Stephen Park|1999-07-18T06:40:00.0000|1999-08-17T01:10:15.0000
EM|TS408|42.368999|75.844002|2265.0|Ortotokoy Pass,Tien Shan: Stephen Park|1999-07-15T12:05:00.0000|1999-08-12T05:40:05.0000
EM|TS409|42.466999|75.793999|1985.0|Boom gorge,Tien Shan: Stephen Park|1999-07-16T06:33:00.0000|1999-08-12T01:10:10.0000
EM|TS410|42.750999|75.749001|1204.0|Kamin,Tien Shan: Stephen Park|1999-07-16T12:15:00.0000|1999-08-13T02:28:10.0000
EM|TS411|43.007999|75.916|1736.0|Kastek,Tien Shan: Stephen Park|1999-09-02T04:35:00.0000|1999-09-30T04:54:00.0000
EM|TS412|43.424|75.886002|670.0|Targap,Tien Shan: Stephen Park|1999-09-01T04:10:00.0000|1999-10-02T12:34:15.0000
EM|TS413|43.113998|75.834999|1444.0|Shien,Tien Shan: Stephen Park|1999-09-06T08:15:00.0000|1999-10-03T07:48:35.0000
